ticker,exchange,assetType,priceCurrency,startDate,endDate
DMDD,PINK,Stock,USD,2002-07-18,2020-12-16
DMDS,NASDAQ,Stock,USD,,
DMDV,NYSE ARCA,ETF,USD,2018-11-28,2020-12-16
DMDW,OTCGREY,Stock,USD,,
DMDXX,NMFQS,Mutual Fund,USD,,
DME,,Stock,USD,,
DMEAX,NMFQS,Mutual Fund,USD,2014-12-05,2017-12-14
DMEC,OTCCE,Stock,USD,2005-10-10,2020-12-16
DMECX,NMFQS,Mutual Fund,USD,2008-12-17,2020-12-16
DMED,OTCGREY,Stock,USD,,
DMEHF,OTCQB,Stock,USD,2009-05-08,2020-12-16
DMEIX,NMFQS,Mutual Fund,USD,2014-12-05,2017-12-14
DMEXX,NMFQS,Mutual Fund,USD,,
DMEYX,NMFQS,Mutual Fund,USD,2014-12-05,2017-12-14
DMF,NYSE MKT,ETF,USD,1991-11-25,2020-12-16
DMFAX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
DMFCX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
DMFFX,NMFQS,Mutual Fund,USD,2017-03-20,2020-12-16
DMFG,PINK,Stock,USD,2001-04-10,2020-12-16
DMFIX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
DMFJX,NMFQS,Mutual Fund,USD,2017-05-01,2019-12-19
DMFRX,NMFQS,Mutual Fund,USD,2017-05-01,2019-12-19
DMFYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
DMFZX,NMFQS,Mutual Fund,USD,2019-06-03,2020-12-16
DMGBX,NMFQS,Mutual Fund,USD,1998-11-18,2019-02-01
DMGGF,OTCQB,Stock,USD,2018-02-16,2020-12-16
DMHI,PINK,Stock,USD,2017-09-28,2020-07-24
DMHIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DMHYY,NYSE,Stock,USD,,
DMIDX,NMFQS,Mutual Fund,USD,,
DMIF,NASDAQ,Stock,USD,,
DMIFF,OTCQB,Stock,USD,2009-10-01,2020-12-16
DMIIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DMKBA,OTCQX,Stock,USD,2013-10-04,2020-12-16
DMKBB,OTCQX,Stock,USD,2019-03-01,2020-12-16
DMLAX,NMFQS,Mutual Fund,USD,2010-12-20,2020-12-16
DMLCX,NMFQS,Mutual Fund,USD,,
DMLIX,NMFQS,Mutual Fund,USD,2010-12-20,2020-12-16
DMLNX,NMFQS,Mutual Fund,USD,,
DMLP,NASDAQ,Stock,USD,2003-02-03,2020-12-16
DMLRY,PINK,Stock,USD,2017-01-06,2020-12-16
DMMCX,NMFQS,Mutual Fund,USD,2014-12-05,2017-12-14
DMMIF,OTCMKTS,Stock,USD,2006-04-26,2017-09-28
DMMOD,PINK,Stock,USD,2018-01-08,2018-02-02
DMMOY,PINK,Stock,USD,2017-10-12,2020-06-19
DMNB,PINK,Stock,USD,2019-07-11,2020-12-16
DMNBX,NMFQS,Mutual Fund,USD,2017-07-10,2020-12-16
DMND,NASDAQ,Stock,USD,2005-07-20,2016-03-08
DMNIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-12-16
DMNKF,PINK,Stock,USD,2007-07-13,2020-12-16
DMNXF,PINK,Stock,USD,2017-10-09,2020-12-16
DMO,NYSE,ETF,USD,2010-02-24,2020-12-16
DMOCX,NMFQS,Mutual Fund,USD,1994-04-29,2020-12-16
DMOTX,NMFQS,Mutual Fund,USD,,
DMPAX,NMFQS,Mutual Fund,USD,2015-02-06,2020-08-10
DMPBF,OTCGREY,Stock,USD,,
DMPCX,NMFQS,Mutual Fund,USD,2015-02-06,2020-08-10
DMPHF,OTCGREY,Stock,USD,,
DMPIX,NMFQS,Mutual Fund,USD,2015-02-06,2020-08-10
DMPLF,OTCGREY,Stock,USD,2013-12-18,2020-12-16
DMPSX,NMFQS,Mutual Fund,USD,2015-02-06,2020-08-10
DMPWW,PINK,Stock,USD,2019-08-15,2020-12-16
DMPXX,NMFQS,Mutual Fund,USD,,
DMPZF,OTCGREY,Stock,USD,2017-10-20,2020-12-16
DMQHF,PINK,Stock,USD,2014-10-20,2018-05-29
DMRC,NASDAQ,Stock,USD,1999-12-02,2020-12-16
DMRC1,NASDAQ,Stock,USD,,
DMRE,NYSE ARCA,ETF,USD,2019-03-21,2020-12-16
DMREX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-16
DMRI,NYSE ARCA,ETF,USD,2017-08-02,2020-12-16
DMRL,NYSE ARCA,ETF,USD,2017-08-02,2020-12-16
DMRM,NYSE ARCA,ETF,USD,2017-08-02,2020-12-16
DMRR,PINK,Stock,USD,2000-02-01,2020-12-16
DMRRP,PINK,Stock,USD,2017-12-27,2020-12-16
DMRS,NYSE ARCA,ETF,USD,2017-08-02,2020-12-16
DMS,NYSE,Stock,USD,2020-07-16,2020-12-16
DMS-WS,NYSE,Stock,USD,2020-07-16,2020-12-16
DMSFX,NMFQS,Mutual Fund,USD,2017-03-20,2020-12-16
DMSI,OTCCE,Stock,USD,2017-09-25,2020-12-16
DMSIX,NMFQS,Mutual Fund,USD,2016-01-04,2017-10-27
DMSQ,PINK,Stock,USD,2009-12-01,2020-12-03
DMSZX,NMFQS,Mutual Fund,USD,2018-07-17,2020-12-16
DMTA,OTCGREY,Stock,USD,2017-09-25,2020-12-16
DMTFX,NMFQS,Mutual Fund,USD,1996-06-20,2020-12-16
DMTGF,PINK,Stock,USD,2002-03-18,2020-12-16
DMTK,NASDAQ,Stock,USD,2017-08-10,2020-12-16
DMTKW,PINK,Stock,USD,2017-08-10,2020-12-16
DMTRF,PINK,Stock,USD,2017-09-22,2020-12-16
DMTX,NASDAQ,Stock,USD,2015-10-22,2017-11-07
DMUAX,NMFQS,Mutual Fund,USD,2003-03-31,2020-12-16
DMUCX,NMFQS,Mutual Fund,USD,2003-03-31,2020-12-16
DMUSX,NMFQS,Mutual Fund,USD,1996-06-20,2020-12-16
DMUXX,NMFQS,Mutual Fund,USD,,
DMUYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DMVAX,NMFQS,Mutual Fund,USD,2008-12-17,2020-12-16
DMVIX,NMFQS,Mutual Fund,USD,2008-12-17,2020-12-16
DMVYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DMX,NASDAQ,Stock,USD,,
DMXF,NASDAQ,Stock,USD,2020-06-18,2020-12-16
DMXTY,PINK,Stock,USD,2010-09-23,2018-01-19
DMYBX,NMFQS,Mutual Fund,USD,2013-07-03,2020-12-16
DMYD,NYSE,Stock,USD,2020-10-05,2020-12-16
DMYD-U,NYSE,Stock,USD,2020-08-14,2020-12-16
DMYD-WS,NYSE,Stock,USD,2020-10-05,2020-12-16
DMYDF,OTCMKTS,Stock,USD,2004-04-12,2018-03-12
DMYDU,NYSE,Stock,USD,,
DMYI,NYSE,Stock,USD,,
DMYI-U,NYSE,Stock,USD,2020-11-13,2020-12-16
DMYT,NYSE,Stock,USD,2020-04-23,2020-12-16
DMYT-U,NYSE,Stock,USD,2020-02-21,2020-12-16
DMYT-WS,NYSE,Stock,USD,2020-05-08,2020-12-16
DMYTU,NYSE,Stock,USD,,
DMZPY,PINK,Stock,USD,2017-02-23,2020-12-16
DNA,NYSE,Stock,USD,2001-01-02,2010-04-05
DNACF,PINK,Stock,USD,2009-01-26,2020-12-16
DNAG,OTCCE,Stock,USD,1990-03-26,2020-12-16
DNAI,NASDAQ,Stock,USD,,
DNAIX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNAJY,PINK,Stock,USD,,
DNALX,NMFQS,Mutual Fund,USD,2012-09-14,2016-07-22
DNAP,,Stock,USD,,
DNASX,NMFQS,Mutual Fund,USD,2009-02-12,2016-07-22
DNAT,OTCCE,Stock,USD,1998-08-27,2020-12-16
DNAVX,NMFQS,Mutual Fund,USD,2010-05-03,2020-12-16
DNAXD,PINK,Stock,USD,2010-11-03,2020-12-16
DNB,NYSE,Stock,USD,1983-06-10,2020-12-16
DNB1,,Stock,USD,,
DNB2,,Stock,USD,,
DNBD,OTCMKTS,Stock,USD,2004-03-09,2018-07-17
DNBF,NASDAQ,Stock,USD,1999-01-12,2019-11-29
DNBHF,PINK,Stock,USD,2007-07-13,2020-12-16
DNBK,NASDAQ,Stock,USD,,
DNCGX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNCR,NASDAQ,Stock,USD,,
DNCVF,PINK,Stock,USD,2012-01-31,2020-12-16
DNDDF,OTCMKTS,Stock,USD,2015-12-09,2020-01-07
DNDDF,OTCGREY,Stock,USD,2020-02-04,2020-12-16
DNDEF,OTCGREY,Stock,USD,2019-07-22,2020-12-16
DNDGX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNDHX,NMFQS,Mutual Fund,USD,2017-01-03,2019-11-12
DNDN,NASDAQ,Stock,USD,2000-06-19,2014-11-18
DNDNQ,PINK,Stock,USD,2014-11-19,2015-06-11
DNDPF,PINK,Stock,USD,2019-07-22,2020-12-16
DNDT,PINK,Stock,USD,2007-07-24,2020-12-16
DNEMX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNERF,OTCMKTS,Stock,USD,2007-12-31,2019-01-28
DNERY,OTCGREY,Stock,USD,,
DNET,NASDAQ,Stock,USD,,
DNEX,NASDAQ,Stock,USD,,
DNFC,,Stock,USD,,
DNFGF,PINK,Stock,USD,2007-07-13,2020-12-16
DNFGX,NMFQS,Mutual Fund,USD,2011-12-08,2020-12-16
DNFGY,PINK,Stock,USD,2010-06-23,2020-12-16
DNFRX,NMFQS,Mutual Fund,USD,2013-11-05,2020-12-16
DNGDF,PINK,Stock,USD,2009-05-26,2020-12-16
DNGFF,OTCGREY,Stock,USD,2001-01-02,2020-12-16
DNGH,OTCBB,Stock,USD,2010-06-07,2017-09-18
DNGYF,OTCGREY,Stock,USD,,
DNHBY,PINK,Stock,USD,2010-09-13,2020-12-16
DNHYX,NMFQS,Mutual Fund,USD,2005-07-01,2020-12-16
DNI,NYSE,ETF,USD,1998-06-24,2020-10-08
DNIEF,OTCGREY,Stock,USD,2020-06-12,2020-12-16
DNIF,OTCGREY,ETF,USD,2020-10-09,2020-12-16
DNILF,PINK,Stock,USD,,
DNINX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNIOX,NMFQS,Mutual Fund,USD,2013-11-05,2020-12-16
DNIYY,PINK,Stock,USD,2010-04-22,2020-12-16
DNJR,NASDAQ,Stock,USD,,
DNJXX,NMFQS,Mutual Fund,USD,,
DNJYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DNK,NYSE,Stock,USD,2020-01-17,2020-12-16
DNKEY,PINK,Stock,USD,2016-02-09,2020-12-16
DNKIF,OTCGREY,Stock,USD,,
DNKLY,PINK,Stock,USD,2012-06-07,2020-12-16
DNKN,NASDAQ,Stock,USD,2011-07-27,2020-12-15
DNKY,,Stock,USD,,
DNKYQ,NASDAQ,Stock,USD,,
DNL,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DNLAX,NMFQS,Mutual Fund,USD,2003-10-31,2020-12-16
DNLCX,NMFQS,Mutual Fund,USD,2002-11-27,2020-12-16
DNLDX,NMFQS,Mutual Fund,USD,1985-01-29,2020-12-16
DNLI,NASDAQ,Stock,USD,2017-12-08,2020-12-16
DNLI1,NASDAQ,Stock,USD,,
DNLMY,PINK,Stock,USD,2014-04-08,2020-12-16
DNLRX,NMFQS,Mutual Fund,USD,2002-11-27,2020-12-16
DNLVX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNLYF,PINK,Stock,USD,2017-09-25,2018-02-16
DNLYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DNMDX,NMFQS,Mutual Fund,USD,2008-09-29,2020-12-16
DNMIX,NMFQS,Mutual Fund,USD,2008-12-15,2020-12-16
DNMZX,NMFQS,Mutual Fund,USD,1999-01-25,2020-12-16
DNN,NYSE MKT,Stock,USD,2005-02-09,2020-12-16
DNNGY,PINK,Stock,USD,2017-10-23,2020-12-16
DNO,NYSE,ETF,USD,2009-09-24,2018-09-06
DNOPF,PINK,Stock,USD,,
DNOPY,PINK,Stock,USD,2020-01-14,2020-12-16
DNOV,BATS,ETF,USD,2019-11-18,2020-12-16
DNOVF,OTCGREY,Stock,USD,,
DNOW,NYSE,Stock,USD,2014-05-20,2020-12-16
DNP,NYSE,ETF,USD,1987-01-21,2020-12-16
DNPCF,PINK,Stock,USD,2007-07-18,2020-12-16
DNPLY,PINK,Stock,USD,2007-07-13,2020-12-16
DNPUF,PINK,Stock,USD,2009-05-14,2020-12-16
DNR,NYSE,Stock,USD,1995-09-06,2020-07-30
DNRCQ,PINK,Stock,USD,2020-07-31,2020-12-16
DNREX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNRRW,PINK,Stock,USD,2020-09-28,2020-12-16
DNRWW,PINK,Stock,USD,2020-09-29,2020-12-16
DNSBF,OTCGREY,Stock,USD,2008-06-09,2020-12-16
DNSKF,PINK,Stock,USD,2007-07-18,2020-12-16
DNSMX,NMFQS,Mutual Fund,USD,2018-05-09,2020-12-16
DNSVX,NMFQS,Mutual Fund,USD,2004-12-10,2020-12-16
DNSXX,NMFQS,Mutual Fund,USD,,
DNTUF,PINK,Stock,USD,2017-09-26,2020-12-16
DNTUY,PINK,Stock,USD,2010-06-15,2020-12-16
DNVAX,NMFQS,Mutual Fund,USD,2006-07-07,2015-09-14
DNVB,PINK,Stock,USD,2005-11-02,2020-12-16
DNVCX,NMFQS,Mutual Fund,USD,2009-01-02,2015-09-14
DNVIX,NMFQS,Mutual Fund,USD,2006-07-07,2015-11-25
DNVSX,NMFQS,Mutual Fund,USD,2006-07-07,2015-11-25
DNVTX,NMFQS,Mutual Fund,USD,2017-07-05,2018-01-17
DNVYX,NMFQS,Mutual Fund,USD,1996-10-02,2020-12-16
DNX,,Stock,USD,,
DNXWF,PINK,Stock,USD,2007-07-24,2019-11-20
DNYIX,NMFQS,Mutual Fund,USD,2008-12-15,2020-12-16
DNYMX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DNYYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DNZOF,PINK,Stock,USD,2002-01-29,2020-12-16
DNZOY,PINK,Stock,USD,2007-07-13,2020-12-16
DO,NYSE,Stock,USD,1995-10-11,2020-04-27
DOAXX,NMFQS,Mutual Fund,USD,,
DOBQ,NASDAQ,Stock,USD,,
DOC,NYSE,Stock,USD,2013-07-19,2020-12-16
DOC1,NYSE,Stock,USD,,
DOCC,NASDAQ,Stock,USD,,
DOCI,,Stock,USD,,
DOCKY,OTCGREY,Stock,USD,,
DOCOF,OTCGREY,Stock,USD,2017-10-13,2020-12-16
DOCRF,OTCQB,Stock,USD,2018-10-19,2020-12-16
DOCS,NASDAQ,Stock,USD,,
DOCT,BATS,ETF,USD,2020-08-17,2020-12-16
DOCU,NASDAQ,Stock,USD,2018-04-27,2020-12-16
DOCX,NASDAQ,Stock,USD,,
DOCXX,NMFQS,Mutual Fund,USD,,
DOD,NYSE ARCA,ETF,USD,2007-11-08,2019-04-12
DODBX,NMFQS,Mutual Fund,USD,1980-01-02,2020-12-16
DODFX,NMFQS,Mutual Fund,USD,2001-04-30,2020-12-16
DODGX,NMFQS,Mutual Fund,USD,1980-01-02,2020-12-16
DODIX,NMFQS,Mutual Fund,USD,1988-12-30,2020-12-16
DODLX,NMFQS,Mutual Fund,USD,2014-05-01,2020-12-16
DODV,NASDAQ,Stock,USD,,
DODWX,NMFQS,Mutual Fund,USD,2008-05-01,2020-12-16
DODXF,PINK,ETF,USD,2007-11-08,2020-12-16
DOEGF,PINK,Stock,USD,,
DOFAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-07-21
DOFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-07-21
DOFIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-07-21
DOFSQ,PINK,Stock,USD,2020-04-28,2020-12-16
DOFYX,NMFQS,Mutual Fund,USD,2015-01-02,2020-07-21
DOG,NYSE ARCA,ETF,USD,2006-06-21,2020-12-16
DOGEF,PINK,Stock,USD,2017-02-08,2020-12-16
DOGMX,NMFQS,Mutual Fund,USD,2019-09-18,2020-12-16
DOGS,NYSE ARCA,ETF,USD,2018-01-04,2020-05-04
DOGZ,NASDAQ,Stock,USD,2017-12-19,2020-12-16
DOHFF,OTCGREY,Stock,USD,,
DOL,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DOL1,NYSE,Stock,USD,,
DOLE,NYSE,Stock,USD,2009-10-23,2013-11-01
DOLE1,,Stock,USD,,
DOLHF,PINK,Stock,USD,2007-07-16,2020-12-16
DOLLF,PINK,Stock,USD,2012-03-09,2020-12-16
DOLNQ,NYSE,Stock,USD,2014-03-25,2014-06-13
DOLV,PINK,Stock,USD,2014-07-25,2017-10-24
DOM,,Stock,USD,,
DOMAX,NMFQS,Mutual Fund,USD,2007-01-03,2020-12-16
DOMIX,NMFQS,Mutual Fund,USD,2006-12-28,2020-12-16
DOMK,PINK,Stock,USD,2011-09-19,2018-05-25
DOMO,NASDAQ,Stock,USD,2018-06-29,2020-12-16
DOMOX,NMFQS,Mutual Fund,USD,2013-01-02,2020-12-16
DOMR,PINK,Stock,USD,2017-09-22,2020-12-16
DOMYX,NMFQS,Mutual Fund,USD,2018-07-23,2020-12-16
DOMZ,NASDAQ,Stock,USD,,
DON,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DON.A,,Stock,USD,,
DONA,,Stock,USD,,
DONFF,PINK,Stock,USD,2014-02-13,2020-12-16
DOO,NYSE ARCA,ETF,USD,2006-06-16,2020-12-16
DOOO,NASDAQ,Stock,USD,2013-07-16,2020-12-16
DOOR,NYSE,Stock,USD,2009-07-24,2020-12-16
DOPIX,NMFQS,Mutual Fund,USD,2016-10-05,2020-12-16
DOPYX,NMFQS,Mutual Fund,USD,,
DORM,NASDAQ,Stock,USD,1991-03-12,2020-12-16
DORPQ,PINK,Stock,USD,2007-07-13,2017-07-14
DOSAX,NMFQS,Mutual Fund,USD,2011-12-20,2017-08-11
DOSCX,NMFQS,Mutual Fund,USD,2011-12-20,2017-08-11
DOSE,,Stock,USD,,
DOSIX,NMFQS,Mutual Fund,USD,2011-12-20,2017-08-11
DOSXX,NMFQS,Mutual Fund,USD,,
DOSYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-11
DOTA,NASDAQ,Stock,USD,2017-10-12,2018-12-19
DOTAR,NASDAQ,Stock,USD,2017-10-12,2018-12-19
DOTAU,NASDAQ,Stock,USD,2017-09-15,2018-12-11
DOTAW,NASDAQ,Stock,USD,2017-10-12,2018-12-19
DOTDF,OTCGREY,Stock,USD,2017-10-17,2020-12-16
DOUAX,NMFQS,Mutual Fund,USD,2014-09-15,2016-07-22
DOUCX,NMFQS,Mutual Fund,USD,2014-09-15,2016-07-22
DOUIX,NMFQS,Mutual Fund,USD,2014-09-15,2016-07-22
DOUYX,NMFQS,Mutual Fund,USD,2014-09-15,2016-07-22
DOV,NYSE,Stock,USD,1985-07-01,2020-12-16
DOV-27,NYSE,Stock,USD,,
DOVA,NASDAQ,Stock,USD,2017-06-29,2019-11-12
DOVP,NASDAQ,Stock,USD,,
DOVR,NASDAQ,Stock,USD,2005-11-18,2015-07-01
DOVXF,PINK,Stock,USD,2020-02-18,2020-12-16
DOW,NYSE,Stock,USD,2019-03-20,2020-12-16
DOW,NYSE,Stock,USD,1972-06-01,2017-08-31
DOW,NYSE,Stock,USD,,
DOW-27,NYSE,Stock,USD,,
DOW-32,NYSE,Stock,USD,,
DOW-40,NYSE,Stock,USD,,
DOW-44,NYSE,Stock,USD,,
DOW-WD,,Stock,USD,,
DOW-WI,NYSE,Stock,USD,,
DOWLF,OTCGREY,Stock,USD,2019-12-18,2020-12-16
DOX,NASDAQ,Stock,USD,1998-06-19,2020-12-16
DOYU,NASDAQ,Stock,USD,2019-07-17,2020-12-16
DP,,Stock,USD,,
DPAC,NASDAQ,Stock,USD,,
DPAT,PINK,Stock,USD,2001-04-30,2020-12-16
DPATX,NMFQS,Mutual Fund,USD,,
DPBE,PINK,Stock,USD,2017-09-25,2020-12-16
DPBSF,OTCGREY,Stock,USD,2007-09-06,2020-12-16
DPCEX,NMFQS,Mutual Fund,USD,2000-03-31,2020-12-16
DPCFX,NMFQS,Mutual Fund,USD,2002-10-25,2020-12-16
DPCXX,NMFQS,Mutual Fund,USD,,
DPDEX,NMFQS,Mutual Fund,USD,1992-02-03,2020-12-16
DPDFX,NMFQS,Mutual Fund,USD,1997-12-24,2020-12-16
DPDM,PINK,Stock,USD,2012-11-30,2017-12-20
DPDMD,PINK,Stock,USD,2017-09-22,2017-10-13
DPDW,OTCQB,Stock,USD,1995-02-01,2020-12-16
DPECX,NMFQS,Mutual Fund,USD,2002-04-15,2018-12-19
DPEGX,NMFQS,Mutual Fund,USD,2010-06-23,2020-12-16
DPEMX,NMFQS,Mutual Fund,USD,1997-10-28,2020-12-16
DPENX,NMFQS,Mutual Fund,USD,2007-11-29,2020-12-16
DPER,OTCCE,Stock,USD,2006-05-05,2020-12-16
DPERX,NMFQS,Mutual Fund,USD,2002-04-15,2018-12-19
DPFAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DPFCX,NMFQS,Mutual Fund,USD,2017-04-06,2020-12-16
DPFD,OTCCE,Stock,USD,2017-09-28,2020-12-16
DPFDX,NMFQS,Mutual Fund,USD,2008-06-20,2016-07-22
DPFFX,NMFQS,Mutual Fund,USD,2002-10-24,2020-12-16
DPFNX,NMFQS,Mutual Fund,USD,2016-01-04,2020-12-16
DPFXX,NMFQS,Mutual Fund,USD,,
DPG,NYSE,ETF,USD,2011-08-01,2020-12-16
DPGXX,NMFQS,Mutual Fund,USD,,
DPGYF,OTCGREY,Stock,USD,2005-11-25,2020-12-16
DPHAY,OTCGREY,Stock,USD,2018-02-26,2020-12-16
DPHCU,NASDAQ,Stock,USD,2019-02-28,2020-10-23
DPHIQ,,Stock,USD,,
DPHYX,NMFQS,Mutual Fund,USD,1996-11-29,2020-12-16
DPIAX,NMFQS,Mutual Fund,USD,2011-04-12,2020-12-16
DPICX,NMFQS,Mutual Fund,USD,2011-11-01,2020-12-16
DPIGX,NMFQS,Mutual Fund,USD,1992-07-14,2020-12-16
DPIIX,NMFQS,Mutual Fund,USD,2011-04-12,2020-12-16
DPK,NYSE ARCA,ETF,USD,2008-12-17,2020-12-16
DPL,NYSE,Stock,USD,2001-01-02,2012-12-03
DPLGX,NMFQS,Mutual Fund,USD,2005-10-31,2020-12-16
DPLMF,OTCGREY,Stock,USD,2019-04-16,2020-07-22
DPLO,NYSE,Stock,USD,2014-10-10,2020-02-07
DPLS,PINK,Stock,USD,2011-05-23,2020-12-16
DPLTX,NMFQS,Mutual Fund,USD,1997-05-30,2020-12-16
DPLY,PINK,Stock,USD,2008-11-12,2017-12-07
DPM,NYSE,Stock,USD,,
DPMAF,PINK,Stock,USD,2001-11-07,2017-08-21
DPMAY,OTCGREY,Stock,USD,,
DPMI,NASDAQ,Stock,USD,,
DPMLF,PINK,Stock,USD,2006-09-22,2020-12-16
DPMYX,NMFQS,Mutual Fund,USD,2013-09-04,2020-12-16
DPMZX,NMFQS,Mutual Fund,USD,2007-05-30,2020-12-16
DPNEF,PINK,Stock,USD,2008-11-20,2020-12-16
DPNEY,PINK,Stock,USD,2011-11-18,2020-12-16
DPRC,,Stock,USD,,
DPRCX,NMFQS,Mutual Fund,USD,1997-11-10,2020-12-16
DPRDX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DPREX,NMFQS,Mutual Fund,USD,1995-11-28,2020-12-16
DPRFX,NMFQS,Mutual Fund,USD,2003-05-30,2020-12-16
DPRIX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DPRK,OTCMKTS,Stock,USD,2017-09-26,2018-07-06
DPRRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-16
DPRSX,NMFQS,Mutual Fund,USD,1997-11-11,2020-12-16
DPRTF,OTCMKTS,Stock,USD,2007-11-07,2018-12-13
DPRX,NASDAQ,Stock,USD,2014-03-13,2017-04-27
DPRXX,NMFQS,Mutual Fund,USD,,
DPS,NYSE,Stock,USD,2008-05-07,2018-07-09
DPSAX,NMFQS,Mutual Fund,USD,2001-06-29,2020-12-16
DPSCX,NMFQS,Mutual Fund,USD,2001-06-29,2020-12-16
DPSGY,PINK,Stock,USD,2009-12-08,2020-12-16
DPSI,PINK,Stock,USD,1996-08-06,2020-12-16
DPSIP,PINK,Stock,USD,2013-11-14,2020-12-16
DPSM,PINK,Stock,USD,2017-09-28,2020-12-16
DPSRX,NMFQS,Mutual Fund,USD,2001-06-29,2020-12-16
DPST,NYSE ARCA,ETF,USD,2015-08-19,2020-12-16
DPSTF,PINK,Stock,USD,2007-07-13,2020-12-16
DPSYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DPTAX,NMFQS,Mutual Fund,USD,1997-11-04,2020-12-16
DPTCX,NMFQS,Mutual Fund,USD,1995-11-29,2020-12-16
DPTLF,OTCMKTS,Stock,USD,2017-09-27,2019-04-01
DPTRQ,NASDAQ,Stock,USD,,
DPTRX,NMFQS,Mutual Fund,USD,2004-05-14,2020-12-16
DPU,NYSE ARCA,ETF,USD,2008-05-05,2017-12-07
DPU1,,Stock,USD,,
DPUAX,NMFQS,Mutual Fund,USD,2008-05-30,2020-12-16
DPUCX,NMFQS,Mutual Fund,USD,2008-05-30,2020-12-16
DPUI,PINK,Stock,USD,,
DPUIX,NMFQS,Mutual Fund,USD,2008-05-30,2020-12-16
DPUKY,PINK,Stock,USD,2012-06-13,2020-12-16
DPUYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DPW,NYSE MKT,Stock,USD,1997-05-05,2020-12-16
DPWRX,NMFQS,Mutual Fund,USD,1996-03-04,2020-12-16
DPWW,PINK,Stock,USD,2015-04-13,2020-12-16
DPXCF,OTCGREY,Stock,USD,2018-07-26,2020-12-16
DPYXX,NMFQS,Mutual Fund,USD,,
DPZ,NYSE,Stock,USD,2004-07-13,2020-12-16
DPZRX,NMFQS,Mutual Fund,USD,2017-01-03,2020-12-16
DPZUF,PINK,Stock,USD,2007-11-01,2020-12-16
DQ,NYSE,Stock,USD,2010-10-07,2020-12-16
DQE,,Stock,USD,,
DQEIX,NMFQS,Mutual Fund,USD,2007-10-18,2020-12-16
DQIAX,NMFQS,Mutual Fund,USD,2006-07-05,2020-12-16
DQICX,NMFQS,Mutual Fund,USD,2006-07-05,2020-12-16
DQIRX,NMFQS,Mutual Fund,USD,2006-07-05,2020-12-16
DQIYX,NMFQS,Mutual Fund,USD,2013-07-02,2020-12-16
DQJCF,OTCGREY,Stock,USD,2003-03-27,2020-12-16
DQJCY,PINK,Stock,USD,2010-11-24,2020-12-16
DQML,NYSE ARCA,ETF,USD,2018-11-01,2019-10-22
DQUEL,PINK,Stock,USD,2008-09-17,2017-11-06
DQUEM,PINK,Stock,USD,2008-07-03,2017-11-06
DQUEN,PINK,Stock,USD,2008-06-25,2017-11-06
DQUEO,PINK,Stock,USD,2008-08-01,2017-11-06
DQUEP,PINK,Stock,USD,2008-06-25,2017-11-06
DQWS,PINK,Stock,USD,2017-06-21,2020-12-16
DR,NYSE,Stock,USD,,
DR1,,Stock,USD,,
DRA,NYSE,ETF,USD,2014-09-09,2017-09-28
DRACX,NMFQS,Mutual Fund,USD,2017-12-18,2019-03-29
DRAD,NASDAQ,Stock,USD,2004-06-10,2020-12-16
DRADP,NASDAQ,Stock,USD,2019-09-13,2020-12-16
DRAFX,NMFQS,Mutual Fund,USD,2017-03-20,2020-12-16
DRAI,NASDAQ,Stock,USD,,
